Country / territory of asylum/residence,Origin,Year,Month,Value
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,March,98
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,April,44
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,May,268
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,June,235
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,July,839
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,August,418
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,September,298
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,October,430
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,November,67
United Kingdom of Great Britain and Northern Ireland,Sudan,2015,December,55
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,January,77
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,February,94
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,March,53
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,April,83
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,May,105
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,June,114
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,July,105
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,August,120
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,September,140
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,October,232
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,November,123
United Kingdom of Great Britain and Northern Ireland,Sudan,2016,December,216
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,January,96
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,February,80
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,March,154
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,April,172
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,May,153
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,June,169
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,July,209
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,August,178
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,September,149
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,October,173
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,November,145
United Kingdom of Great Britain and Northern Ireland,Sudan,2017,December,164
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,January,181
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,February,97
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,March,109
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,April,130
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,May,130
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,June,127
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,July,181
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,August,170
United Kingdom of Great Britain and Northern Ireland,Sudan,2018,September,188
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,January,20
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,February,5
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,March,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,April,5
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,May,5
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,June,10
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,July,10
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,August,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,September,5
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,October,10
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,November,10
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2001,December,5
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,January,3
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,February,3
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,March,8
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,April,11
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,May,14
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,June,9
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,July,2
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,August,6
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,September,5
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,October,4
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,November,14
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2002,December,4
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,January,13
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,February,11
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,March,6
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,April,7
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,May,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,June,8
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,July,13
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,August,8
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,September,9
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,October,19
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,November,16
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2003,December,31
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,January,11
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,February,18
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,March,21
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,April,35
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,May,18
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,June,21
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,July,50
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,August,39
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,September,42
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,October,47
United Kingdom of Great Britain and Northern Ireland,El Salvador,2004,March,4
United Kingdom of Great Britain and Northern Ireland,El Salvador,2006,March,1
United Kingdom of Great Britain and Northern Ireland,El Salvador,2007,January,4
United Kingdom of Great Britain and Northern Ireland,El Salvador,2010,September,2
United Kingdom of Great Britain and Northern Ireland,El Salvador,2011,October,1
United Kingdom of Great Britain and Northern Ireland,El Salvador,2012,August,3
United Kingdom of Great Britain and Northern Ireland,El Salvador,2012,November,5
United Kingdom of Great Britain and Northern Ireland,El Salvador,2013,September,14
United Kingdom of Great Britain and Northern Ireland,El Salvador,2013,October,1
United Kingdom of Great Britain and Northern Ireland,El Salvador,2013,December,5
United Kingdom of Great Britain and Northern Ireland,El Salvador,2014,January,3
United Kingdom of Great Britain and Northern Ireland,El Salvador,2014,March,5
United Kingdom of Great Britain and Northern Ireland,El Salvador,2014,July,4
United Kingdom of Great Britain and Northern Ireland,El Salvador,2014,August,7
United Kingdom of Great Britain and Northern Ireland,El Salvador,2014,October,2
United Kingdom of Great Britain and Northern Ireland,El Salvador,2015,January,1
United Kingdom of Great Britain and Northern Ireland,El Salvador,2015,February,5
United Kingdom of Great Britain and Northern Ireland,El Salvador,2015,March,2
United Kingdom of Great Britain and Northern Ireland,El Salvador,2015,May,2
United Kingdom of Great Britain and Northern Ireland,El Salvador,2015,September,3
United Kingdom of Great Britain and Northern Ireland,El Salvador,2015,November,6
United Kingdom of Great Britain and Northern Ireland,El Salvador,2015,December,1
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,January,1
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,February,13
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,March,11
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,April,5
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,May,5
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,June,10
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,July,8
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,August,2
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,September,9
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,October,6
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,November,15
United Kingdom of Great Britain and Northern Ireland,El Salvador,2016,December,4
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,January,16
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,February,10
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,March,*
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,May,9
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,June,*
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,July,*
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,August,6
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,September,*
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,October,9
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,November,17
United Kingdom of Great Britain and Northern Ireland,El Salvador,2017,December,5
United Kingdom of Great Britain and Northern Ireland,El Salvador,2018,January,*
United Kingdom of Great Britain and Northern Ireland,El Salvador,2018,February,19
United Kingdom of Great Britain and Northern Ireland,El Salvador,2018,March,17
United Kingdom of Great Britain and Northern Ireland,El Salvador,2018,April,5
United Kingdom of Great Britain and Northern Ireland,El Salvador,2018,May,14
United Kingdom of Great Britain and Northern Ireland,El Salvador,2018,June,8
United Kingdom of Great Britain and Northern Ireland,El Salvador,2018,August,8
United Kingdom of Great Britain and Northern Ireland,El Salvador,2018,September,10
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,November,50
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2004,December,60
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,January,38
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,February,42
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,March,41
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,April,42
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,May,37
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,June,31
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,July,38
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,August,32
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,September,20
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,October,19
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,November,28
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2005,December,20
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,January,12
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,February,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,March,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,April,23
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,May,14
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,June,14
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,July,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,August,13
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,September,11
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,October,23
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,November,14
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2006,December,10
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,January,19
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,February,29
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,March,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,April,12
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,May,17
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,June,10
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,July,17
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,August,6
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,September,11
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,October,24
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,November,16
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2007,December,12
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,January,6
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,February,19
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,March,9
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,April,18
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,May,12
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,June,13
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,July,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,August,15
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,September,21
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,October,19
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,November,13
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Rep.,2008,December,21
