,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths
1027,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,February,450.0,5235
1028,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,March,365.0,5235
1029,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,April,425.0,5235
1030,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,May,405.0,5235
1031,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,June,365.0,5235
1032,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,July,380.0,5235
1033,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,August,475.0,5235
1034,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,September,495.0,5235
1035,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,October,535.0,5235
1036,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,November,520.0,5235
1037,UK,Afghanistan,5555.0,375.0,460.0,2595.0,2000.0,December,490.0,5235
1038,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,January,365.0,5235
1039,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,February,332.0,5235
1040,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,March,426.0,5235
1041,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,April,253.0,5235
1042,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,May,406.0,5235
1043,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,June,373.0,5235
1044,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,July,350.0,5235
1045,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,August,461.0,5235
1046,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,September,513.0,5235
1047,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,October,645.0,5235
1048,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,November,763.0,5235
1049,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,December,512.0,5235
1050,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,January,23.0,5235
1051,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,February,20.0,5235
1052,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,March,10.0,5235
1053,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,April,19.0,5235
1054,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,May,20.0,5235
1055,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,June,15.0,5235
1056,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,July,11.0,5235
1057,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,September,22.0,5235
1058,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,October,17.0,5235
1059,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,November,29.0,5235
1060,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,December,17.0,5235
1061,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,January,12.0,5235
1062,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,February,13.0,5235
1063,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,March,12.0,5235
1064,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,April,16.0,5235
1065,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,May,10.0,5235
1066,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,June,3.0,5235
1067,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,July,6.0,5235
1068,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,August,9.0,5235
1069,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,September,12.0,5235
1070,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,October,14.0,5235
1071,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,November,8.0,5235
1072,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,December,10.0,5235
1073,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,January,43.0,5308
1074,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,February,35.0,5308
1075,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,March,34.0,5308
1076,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,April,29.0,5308
1077,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,May,35.0,5308
1078,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,June,22.0,5308
1079,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,July,69.0,5308
1080,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,August,39.0,5308
1081,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,September,51.0,5308
1082,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,October,51.0,5308
1083,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,November,18.0,5308
1084,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,December,3.0,5308
1085,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,January,17.0,5308
1086,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,February,32.0,5308
1087,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,March,28.0,5308
1088,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,April,24.0,5308
1089,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,May,22.0,5308
1090,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,June,11.0,5308
1091,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,July,32.0,5308
1092,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,August,18.0,5308
1093,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,September,12.0,5308
1094,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,October,35.0,5308
1095,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,November,13.0,5308
1096,France,Afghanistan,270.0,194.0,95.0,289.0,2001.0,December,25.0,5308
1097,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,January,570.0,5308
1098,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,February,645.0,5308
1099,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,March,705.0,5308
1100,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,April,670.0,5308
1101,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,May,855.0,5308
1102,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,June,880.0,5308
1103,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,July,805.0,5308
1104,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,August,875.0,5308
1105,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,September,715.0,5308
1106,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,October,815.0,5308
1107,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,November,670.0,5308
1108,UK,Afghanistan,9000.0,2260.0,1070.0,12160.0,2001.0,December,715.0,5308
1109,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,January,442.0,5308
1110,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,February,352.0,5308
1111,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,March,394.0,5308
1112,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,April,348.0,5308
1113,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,May,355.0,5308
1114,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,June,325.0,5308
1115,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,July,488.0,5308
1116,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,August,649.0,5308
1117,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,September,842.0,5308
1118,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,October,678.0,5308
1119,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,November,604.0,5308
1120,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,December,376.0,5308
1121,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,January,24.0,5308
1122,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,February,17.0,5308
1123,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,March,30.0,5308
1124,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,April,22.0,5308
1125,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,May,19.0,5308
1126,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,June,34.0,5308
1127,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,July,27.0,5308
1128,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,August,18.0,5308
1129,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,September,27.0,5308
1130,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,October,26.0,5308
1131,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,November,32.0,5308
1132,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,December,20.0,5308
1133,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,January,8.0,5308
1134,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,February,14.0,5308
1135,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,March,14.0,5308
1136,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,April,14.0,5308
1137,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,May,19.0,5308
1138,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,June,18.0,5308
1139,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,July,8.0,5308
1140,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,August,12.0,5308
1141,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,September,15.0,5308
1142,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,October,12.0,5308
1143,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,November,15.0,5308
1144,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,December,14.0,5308
1145,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,January,13.0,908
1146,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,February,11.0,908
1147,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,March,3.0,908
1148,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,April,3.0,908
1149,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,May,6.0,908
1150,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,June,5.0,908
1151,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,July,2.0,908
1152,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,August,8.0,908
1153,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,September,7.0,908
1154,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,October,17.0,908
1155,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,November,3.0,908
1156,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,December,10.0,908
1157,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,January,17.0,908
1158,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,February,14.0,908
1159,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,March,21.0,908
1160,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,April,7.0,908
1161,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,May,7.0,908
1162,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,June,14.0,908
1163,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,July,34.0,908
1164,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,August,17.0,908
1165,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,September,19.0,908
1166,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,October,24.0,908
1167,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,November,39.0,908
1168,France,Afghanistan,263.0,93.0,175.0,268.0,2002.0,December,46.0,908
1169,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,January,926.0,908
1170,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,February,822.0,908
1171,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,March,725.0,908
1172,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,April,928.0,908
1173,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,May,842.0,908
1174,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,June,546.0,908
1175,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,July,703.0,908
1176,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,August,499.0,908
1177,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,September,614.0,908
1178,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,October,571.0,908
1179,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,November,521.0,908
1180,UK,Afghanistan,7205.0,345.0,3595.0,10220.0,2002.0,December,367.0,908
1181,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,January,536.0,908
1182,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,February,268.0,908
1183,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,March,250.0,908
1184,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,April,266.0,908
1185,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,May,230.0,908
1186,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,June,231.0,908
1187,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,July,240.0,908
1188,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,August,170.0,908
1189,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,September,176.0,908
1190,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,October,143.0,908
1191,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,November,130.0,908
1192,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,December,139.0,908
1193,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,January,16.0,908
1194,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,March,11.0,908
1195,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,May,10.0,908
1196,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,December,8.0,908
1197,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,January,9.0,908
1198,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,February,12.0,908
1199,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,March,5.0,908
1200,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,April,4.0,908
1201,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,May,11.0,908
1202,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,June,3.0,908
1203,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,July,3.0,908
1204,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,August,5.0,908
1205,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,September,4.0,908
1206,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,October,3.0,908
1207,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,November,7.0,908
1208,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,December,7.0,908
1209,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,January,1.0,714
1210,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,February,12.0,714
1211,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,March,5.0,714
1212,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,April,11.0,714
1213,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,May,7.0,714
1214,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,June,6.0,714
1215,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,July,13.0,714
1216,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,August,15.0,714
1217,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,September,12.0,714
1218,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,October,15.0,714
1219,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,November,19.0,714
1220,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,December,5.0,714
1221,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,January,41.0,714
1222,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,February,29.0,714
1223,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,March,69.0,714
1224,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,April,48.0,714
1225,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,May,32.0,714
1226,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,June,43.0,714
1227,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,July,31.0,714
1228,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,August,5.0,714
1229,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,September,8.0,714
1230,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,October,21.0,714
1231,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,November,12.0,714
1232,France,Afghanistan,355.0,89.0,284.0,373.0,2003.0,December,7.0,714
1233,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,January,443.0,714
1234,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,February,337.0,714
1235,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,March,274.0,714
1236,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,April,227.0,714
1237,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,May,146.0,714
1238,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,June,176.0,714
1239,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,July,152.0,714
1240,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,August,152.0,714
1241,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,September,226.0,714
1242,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,October,190.0,714
1243,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,November,137.0,714
1244,UK,Afghanistan,2591.0,779.0,7681.0,10162.0,2003.0,December,131.0,714
1245,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,January,211.0,714
1246,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,February,119.0,714
1247,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,March,120.0,714
1248,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,April,127.0,714
1249,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,May,121.0,714
1250,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,June,87.0,714
1251,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,July,153.0,714
1252,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,August,86.0,714
1253,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,September,144.0,714
1254,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,October,120.0,714
1255,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,November,104.0,714
1256,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,December,75.0,714
1257,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,May,5.0,714
1258,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,January,8.0,714
1259,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,February,3.0,714
1260,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,March,1.0,714
1261,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,April,8.0,714
1262,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,May,7.0,714
1263,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,June,3.0,714
1264,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,July,5.0,714
1265,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,August,2.0,714
1266,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,September,3.0,714
1267,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,October,6.0,714
1268,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,November,5.0,714
1269,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,December,1.0,714
1270,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,January,12.0,1089
1271,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,February,5.0,1089
1272,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,March,15.0,1089
1273,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,April,8.0,1089
1274,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,May,6.0,1089
1275,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,June,12.0,1089
1276,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,July,3.0,1089
1277,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,August,10.0,1089
1278,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,September,18.0,1089
1279,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,October,12.0,1089
1280,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,November,15.0,1089
1281,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,December,12.0,1089
1282,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,January,16.0,1089
1283,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,February,12.0,1089
1284,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,March,22.0,1089
1285,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,April,13.0,1089
1286,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,May,12.0,1089
1287,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,June,15.0,1089
1288,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,July,6.0,1089
1289,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,August,17.0,1089
1290,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,September,10.0,1089
1291,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,October,16.0,1089
1292,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,November,12.0,1089
1293,France,Afghanistan,198.0,71.0,181.0,252.0,2004.0,December,13.0,1089
1294,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,January,104.0,1089
1295,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,February,120.0,1089
1296,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,March,117.0,1089
1297,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,April,101.0,1089
1298,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,May,99.0,1089
1299,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,June,201.0,1089
1300,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,July,167.0,1089
1301,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,August,137.0,1089
1302,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,September,144.0,1089
1303,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,October,113.0,1089
1304,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,November,168.0,1089
1305,UK,Afghanistan,1605.0,371.0,4711.0,6074.0,2004.0,December,134.0,1089
1306,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,January,123.0,1089
1307,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,February,98.0,1089
1308,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,March,68.0,1089
1309,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,April,91.0,1089
1310,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,May,68.0,1089
1311,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,June,74.0,1089
1312,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,July,52.0,1089
1313,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,August,66.0,1089
1314,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,September,59.0,1089
1315,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,October,81.0,1089
1316,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,November,60.0,1089
1317,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,December,72.0,1089
1318,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,January,1.0,1089
1319,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,February,1.0,1089
1320,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,March,7.0,1089
1321,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,April,4.0,1089
1322,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,May,2.0,1089
1323,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,June,4.0,1089
1324,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,July,2.0,1089
1325,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,August,2.0,1089
1326,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,September,6.0,1089
1327,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,October,5.0,1089
1328,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,November,4.0,1089
1329,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,December,1.0,1089
1330,Canada,DR_Congo,985.0,677.0,187.0,910.0,2000.0,January,91.0,1837
1331,Canada,DR_Congo,985.0,677.0,187.0,910.0,2000.0,February,72.0,1837
1332,Canada,DR_Congo,985.0,677.0,187.0,910.0,2000.0,March,83.0,1837
1333,Canada,DR_Congo,985.0,677.0,187.0,910.0,2000.0,April,79.0,1837
1334,Canada,DR_Congo,985.0,677.0,187.0,910.0,2000.0,May,43.0,1837
1335,Canada,DR_Congo,985.0,677.0,187.0,910.0,2000.0,June,67.0,1837
1336,Canada,DR_Congo,985.0,677.0,187.0,910.0,2000.0,July,100.0,1837
