Country / territory of asylum/residence,Origin,Year,Month,Value
USA (EOIR),Afghanistan,2000,November,8
USA (EOIR),Afghanistan,2000,December,10
USA (EOIR),Afghanistan,2001,January,8
USA (EOIR),Afghanistan,2001,February,14
USA (EOIR),Afghanistan,2001,March,14
USA (EOIR),Afghanistan,2001,April,14
USA (EOIR),Afghanistan,2001,May,19
USA (EOIR),Afghanistan,2001,June,18
USA (EOIR),Afghanistan,2001,July,8
USA (EOIR),Afghanistan,2001,August,12
USA (EOIR),Afghanistan,2001,September,15
USA (EOIR),Afghanistan,2001,October,12
USA (EOIR),Afghanistan,2001,November,15
USA (EOIR),Afghanistan,2001,December,14
USA (EOIR),Afghanistan,2002,January,9
USA (EOIR),Afghanistan,2002,February,12
USA (EOIR),Afghanistan,2002,March,5
USA (EOIR),Afghanistan,2002,April,4
USA (EOIR),Afghanistan,2002,May,11
USA (EOIR),Afghanistan,2002,June,3
USA (EOIR),Afghanistan,2002,July,3
USA (EOIR),Afghanistan,2002,August,5
USA (EOIR),Afghanistan,2002,September,4
USA (EOIR),Afghanistan,2002,October,3
USA (EOIR),Afghanistan,2002,November,7
USA (EOIR),Afghanistan,2002,December,7
USA (EOIR),Afghanistan,2003,January,8
USA (EOIR),Afghanistan,2003,February,3
USA (EOIR),Afghanistan,2003,March,1
USA (EOIR),Afghanistan,2003,April,8
USA (EOIR),Afghanistan,2003,May,7
USA (EOIR),Afghanistan,2003,June,3
USA (EOIR),Afghanistan,2003,July,5
USA (EOIR),Afghanistan,2003,August,2
USA (EOIR),Afghanistan,2003,September,3
USA (EOIR),Afghanistan,2003,October,6
USA (EOIR),Afghanistan,2003,November,5
USA (EOIR),Afghanistan,2003,December,1
USA (EOIR),Afghanistan,2004,January,1
USA (EOIR),Afghanistan,2004,February,1
USA (EOIR),Afghanistan,2004,March,7
USA (EOIR),Afghanistan,2004,April,4
USA (EOIR),Afghanistan,2004,May,2
USA (EOIR),Afghanistan,2004,June,4
USA (EOIR),Afghanistan,2004,July,2
USA (EOIR),Afghanistan,2004,August,2
USA (EOIR),Afghanistan,2004,September,6
USA (EOIR),Afghanistan,2004,October,5
USA (EOIR),Afghanistan,2004,November,4
USA (EOIR),Afghanistan,2004,December,1
USA (EOIR),Afghanistan,2005,January,4
USA (EOIR),Afghanistan,2005,March,2
USA (EOIR),Afghanistan,2005,April,2
USA (EOIR),Afghanistan,2005,May,1
USA (EOIR),Afghanistan,2005,June,2
USA (EOIR),Afghanistan,2005,July,1
USA (EOIR),Afghanistan,2005,August,2
USA (EOIR),Afghanistan,2005,September,1
USA (EOIR),Afghanistan,2005,October,2
USA (EOIR),Afghanistan,2005,November,1
USA (EOIR),Afghanistan,2005,December,2
USA (EOIR),Afghanistan,2006,January,1
USA (EOIR),Afghanistan,2006,February,2
USA (EOIR),Afghanistan,2006,March,2
USA (EOIR),Afghanistan,2006,April,1
USA (EOIR),Afghanistan,2006,May,2
USA (EOIR),Afghanistan,2006,June,8
USA (EOIR),Afghanistan,2006,August,2
USA (EOIR),Afghanistan,2006,September,1
USA (EOIR),Afghanistan,2006,October,3
USA (EOIR),Afghanistan,2006,November,7
USA (EOIR),Afghanistan,2006,December,2
USA (EOIR),Afghanistan,2007,January,3
USA (EOIR),Afghanistan,2007,February,1
USA (EOIR),Afghanistan,2007,March,2
USA (EOIR),Afghanistan,2007,April,3
USA (EOIR),Afghanistan,2007,May,1
USA (EOIR),Afghanistan,2007,June,4
USA (EOIR),Afghanistan,2007,July,2
USA (EOIR),Afghanistan,2007,August,2
USA (EOIR),Afghanistan,2007,September,1
USA (EOIR),Afghanistan,2007,October,6
USA (EOIR),Afghanistan,2007,November,4
USA (EOIR),Afghanistan,2007,December,2
USA (EOIR),Afghanistan,2008,March,2
USA (EOIR),Afghanistan,2008,May,2
USA (EOIR),Afghanistan,2008,June,2
USA (EOIR),Afghanistan,2008,July,3
USA (EOIR),Afghanistan,2008,August,2
USA (EOIR),Afghanistan,2008,September,3
USA (EOIR),Afghanistan,2008,October,1
USA (EOIR),Afghanistan,2008,November,5
USA (EOIR),Afghanistan,2009,January,3
USA (EOIR),Afghanistan,2009,February,3
USA (EOIR),Afghanistan,2009,March,3
USA (EOIR),Afghanistan,2009,April,2
USA (EOIR),Afghanistan,2009,May,4
USA (EOIR),Afghanistan,2009,June,7
USA (EOIR),Afghanistan,2009,July,2
USA (EOIR),Afghanistan,2009,September,1
USA (EOIR),Afghanistan,2009,October,3
USA (EOIR),Afghanistan,2009,December,8
USA (EOIR),Afghanistan,2010,January,3
USA (EOIR),Afghanistan,2010,February,1
USA (EOIR),Afghanistan,2010,March,3
USA (EOIR),Afghanistan,2010,April,6
USA (EOIR),Afghanistan,2010,May,8
USA (EOIR),Afghanistan,2010,June,4
USA (EOIR),Afghanistan,2010,July,7
USA (EOIR),Afghanistan,2010,August,2
USA (EOIR),Afghanistan,2010,September,3
USA (EOIR),Afghanistan,2010,October,1
USA (EOIR),Afghanistan,2010,November,3
USA (EOIR),Afghanistan,2010,December,2
USA (EOIR),Afghanistan,2011,February,3
USA (EOIR),Afghanistan,2011,March,8
USA (EOIR),Afghanistan,2011,April,9
USA (EOIR),Afghanistan,2011,May,9
USA (EOIR),Afghanistan,2011,June,8
USA (EOIR),Afghanistan,2011,July,7
USA (EOIR),Afghanistan,2011,August,7
USA (EOIR),Afghanistan,2011,September,4
USA (EOIR),Afghanistan,2011,October,5
USA (EOIR),Afghanistan,2011,November,2
USA (EOIR),Afghanistan,2011,December,1
USA (EOIR),Afghanistan,2012,January,4
USA (EOIR),Afghanistan,2012,February,5
USA (EOIR),Afghanistan,2012,March,4
USA (EOIR),Afghanistan,2012,April,7
USA (EOIR),Afghanistan,2012,May,7
USA (EOIR),Afghanistan,2012,June,1
USA (EOIR),Afghanistan,2012,July,3
USA (EOIR),Afghanistan,2012,September,1
USA (EOIR),Afghanistan,2012,October,5
USA (EOIR),Afghanistan,2012,November,2
USA (EOIR),Afghanistan,2012,December,5
USA (EOIR),Afghanistan,2013,February,4
USA (EOIR),Afghanistan,2013,November,4
USA (EOIR),Afghanistan,2013,December,4
USA (EOIR),Afghanistan,2014,November,4
USA (EOIR),Afghanistan,2015,January,5
USA (EOIR),Afghanistan,2015,May,5
USA (EOIR),Afghanistan,2015,September,7
USA (EOIR),Afghanistan,2015,December,4
USA (EOIR),Afghanistan,2016,January,4
USA (EOIR),Afghanistan,2016,March,7
USA (EOIR),Afghanistan,2016,July,5
USA (EOIR),Afghanistan,2016,August,5
USA (EOIR),Afghanistan,2016,October,5
USA (EOIR),Afghanistan,2016,December,4
USA (EOIR),Afghanistan,2017,January,8
USA (EOIR),Afghanistan,2017,February,10
USA (EOIR),Afghanistan,2017,March,5
USA (EOIR),Afghanistan,2017,May,8
USA (EOIR),Afghanistan,2017,June,8
USA (EOIR),Afghanistan,2017,September,8
USA (EOIR),Afghanistan,2017,December,5
USA (EOIR),Afghanistan,2018,January,*
USA (EOIR),Afghanistan,2018,February,8
USA (EOIR),Afghanistan,2018,March,5
USA (EOIR),Sudan,1999,January,2
USA (EOIR),Sudan,1999,February,5
USA (EOIR),Sudan,1999,March,5
USA (EOIR),Sudan,1999,April,1
USA (EOIR),Sudan,1999,May,6
USA (EOIR),Sudan,1999,June,7
USA (EOIR),Sudan,1999,July,5
USA (EOIR),Sudan,1999,August,5
USA (EOIR),Sudan,1999,September,4
USA (EOIR),Sudan,1999,October,6
USA (EOIR),Sudan,1999,November,2
USA (EOIR),Sudan,1999,December,7
USA (EOIR),Sudan,2000,January,3
USA (EOIR),Sudan,2000,February,10
USA (EOIR),Sudan,2000,March,11
USA (EOIR),Sudan,2000,April,9
USA (EOIR),Sudan,2000,May,7
USA (EOIR),Sudan,2000,June,3
USA (EOIR),Sudan,2000,July,5
USA (EOIR),Sudan,2000,August,3
USA (EOIR),Sudan,2000,September,9
USA (EOIR),Sudan,2000,October,6
USA (EOIR),Sudan,2000,November,4
USA (EOIR),Sudan,2000,December,6
USA (EOIR),Sudan,2001,January,8
USA (EOIR),Sudan,2001,February,6
USA (EOIR),Sudan,2001,March,3
USA (EOIR),Sudan,2001,April,12
USA (EOIR),Sudan,2001,May,19
USA (EOIR),Sudan,2001,June,10
USA (EOIR),Sudan,2001,July,9
USA (EOIR),Sudan,2001,August,9
USA (EOIR),Sudan,2001,September,13
USA (EOIR),Sudan,2001,October,12
USA (EOIR),Sudan,2001,November,11
USA (EOIR),Sudan,2001,December,9
USA (EOIR),Sudan,2002,January,8
USA (EOIR),Sudan,2002,February,4
USA (EOIR),Sudan,2002,March,12
USA (EOIR),Sudan,2002,April,4
USA (EOIR),Sudan,2002,May,4
USA (EOIR),Sudan,2002,June,2
USA (EOIR),Sudan,2002,July,6
USA (EOIR),Sudan,2002,August,4
USA (EOIR),Sudan,2002,September,8
USA (EOIR),Sudan,2002,October,5
USA (EOIR),Sudan,2002,November,7
USA (EOIR),Sudan,2002,December,7
USA (EOIR),Sudan,2003,January,3
USA (EOIR),Sudan,2003,February,3
USA (EOIR),Sudan,2003,March,3
USA (EOIR),Sudan,2003,April,3
USA (EOIR),Sudan,2003,May,2
USA (EOIR),Sudan,2003,June,6
USA (EOIR),Sudan,2003,July,5
USA (EOIR),Sudan,2003,August,2
USA (EOIR),Sudan,2003,September,1
USA (EOIR),Sudan,2003,October,10
USA (EOIR),Sudan,2003,November,1
USA (EOIR),Sudan,2003,December,3
USA (EOIR),Sudan,2004,January,3
USA (EOIR),Sudan,2004,February,1
USA (EOIR),Sudan,2004,March,8
USA (EOIR),Sudan,2004,April,4
USA (EOIR),Sudan,2004,May,1
USA (EOIR),Sudan,2004,June,3
USA (EOIR),Sudan,2004,July,3
USA (EOIR),Sudan,2004,August,6
USA (EOIR),Sudan,2004,September,2
USA (EOIR),Sudan,2004,October,5
USA (EOIR),Sudan,2004,November,3
USA (EOIR),Sudan,2005,January,3
USA (EOIR),Sudan,2005,February,1
USA (EOIR),Sudan,2005,March,4
USA (EOIR),Sudan,2005,April,3
USA (EOIR),Sudan,2005,May,2
USA (EOIR),Sudan,2005,June,2
USA (EOIR),Sudan,2005,July,5
USA (EOIR),Sudan,2005,August,3
USA (EOIR),Sudan,2005,October,1
USA (EOIR),Sudan,2005,November,1
USA (EOIR),Sudan,2005,December,3
USA (EOIR),Sudan,2006,January,4
USA (EOIR),Sudan,2006,February,2
USA (EOIR),Sudan,2006,March,4
USA (EOIR),Sudan,2006,April,5
USA (EOIR),Sudan,2006,May,4
USA (EOIR),Sudan,2006,June,3
USA (EOIR),Sudan,2006,July,5
USA (EOIR),Sudan,2006,August,1
USA (EOIR),Sudan,2006,September,6
USA (EOIR),Sudan,2006,October,3
USA (EOIR),Sudan,2006,November,6
USA (EOIR),Sudan,2006,December,5
USA (EOIR),Sudan,2007,January,2
USA (EOIR),Sudan,2007,February,2
USA (EOIR),Sudan,2007,March,5
USA (EOIR),Sudan,2007,April,3
USA (EOIR),Sudan,2007,May,5
USA (EOIR),Sudan,2007,June,1
USA (EOIR),Sudan,2007,July,2
USA (EOIR),Sudan,2007,August,2
USA (EOIR),Sudan,2007,September,2
USA (EOIR),Sudan,2007,October,2
USA (EOIR),Sudan,2007,November,1
USA (EOIR),Sudan,2007,December,2
USA (EOIR),Sudan,2008,January,4
USA (EOIR),Sudan,2008,February,2
USA (EOIR),Sudan,2008,March,5
USA (EOIR),Sudan,2008,April,2
USA (EOIR),Sudan,2008,May,8
USA (EOIR),Sudan,2008,June,7
USA (EOIR),Sudan,2008,July,3
USA (EOIR),Sudan,2008,August,4
USA (EOIR),Sudan,2008,September,3
USA (EOIR),Sudan,2008,October,6
USA (EOIR),Sudan,2008,November,2
USA (EOIR),Sudan,2008,December,3
USA (EOIR),Sudan,2009,January,2
USA (EOIR),Sudan,2009,February,4
USA (EOIR),Sudan,2009,March,8
USA (EOIR),Sudan,2009,April,4
USA (EOIR),Sudan,2009,May,4
USA (EOIR),Sudan,2009,June,8
USA (EOIR),Sudan,2009,July,3
USA (EOIR),Sudan,2009,August,1
USA (EOIR),Sudan,2009,September,7
USA (EOIR),Sudan,2009,October,5
USA (EOIR),Sudan,2009,November,6
USA (EOIR),Sudan,2009,December,5
USA (EOIR),Sudan,2010,January,2
USA (EOIR),Sudan,2010,February,3
USA (EOIR),Sudan,2010,March,10
USA (EOIR),Sudan,2010,April,7
USA (EOIR),Sudan,2010,May,2
USA (EOIR),Sudan,2010,June,4
USA (EOIR),Sudan,2010,July,3
USA (EOIR),Sudan,2010,August,3
USA (EOIR),Sudan,2010,September,1
USA (EOIR),Sudan,2010,October,7
USA (EOIR),Sudan,2010,November,3
USA (EOIR),Sudan,2010,December,1
USA (EOIR),Sudan,2011,January,6
USA (EOIR),Sudan,2011,February,5
USA (EOIR),Sudan,2011,March,6
USA (EOIR),Sudan,2011,April,9
USA (EOIR),Sudan,2011,May,1
USA (EOIR),Sudan,2011,June,7
USA (EOIR),Sudan,2011,July,3
USA (EOIR),Sudan,2011,August,5
USA (EOIR),Sudan,2011,September,8
USA (EOIR),Sudan,2011,October,8
USA (EOIR),Sudan,2011,November,7
USA (EOIR),Sudan,2011,December,3
USA (EOIR),Sudan,2012,January,3
USA (EOIR),Sudan,2012,February,3
USA (EOIR),Sudan,2012,April,3
USA (EOIR),Sudan,2012,May,4
USA (EOIR),Sudan,2012,June,6
USA (EOIR),Sudan,2012,July,5
USA (EOIR),Sudan,2012,August,5
USA (EOIR),Sudan,2012,September,3
USA (EOIR),Sudan,2012,October,1
USA (EOIR),Sudan,2012,November,2
USA (EOIR),Sudan,2012,December,3
USA (EOIR),Sudan,2013,January,5
USA (EOIR),Sudan,2013,February,5
USA (EOIR),Sudan,2013,July,5
USA (EOIR),Sudan,2014,January,7
USA (EOIR),Sudan,2014,March,4
USA (EOIR),Sudan,2014,April,4
USA (EOIR),Sudan,2014,July,4
USA (EOIR),Sudan,2014,September,6
USA (EOIR),Sudan,2015,February,4
USA (EOIR),Sudan,2016,January,7
USA (EOIR),Sudan,2016,April,4
USA (EOIR),Sudan,2016,September,4
USA (EOIR),Sudan,2016,October,4
USA (EOIR),Sudan,2017,February,*
USA (EOIR),Sudan,2017,March,10
USA (EOIR),Sudan,2017,April,9
USA (EOIR),Sudan,2017,June,6
USA (EOIR),Sudan,2017,July,8
USA (EOIR),Sudan,2017,August,7
USA (EOIR),Sudan,2017,October,7
USA (EOIR),Sudan,2018,January,7
USA (EOIR),Sudan,2018,February,8
USA (EOIR),Sudan,2018,March,6
USA (EOIR),Syrian Arab Rep.,1999,January,2
USA (EOIR),Syrian Arab Rep.,1999,February,3
USA (EOIR),Syrian Arab Rep.,1999,March,2
USA (EOIR),Syrian Arab Rep.,1999,May,4
USA (EOIR),Syrian Arab Rep.,1999,June,4
USA (EOIR),Syrian Arab Rep.,1999,July,3
USA (EOIR),Syrian Arab Rep.,1999,August,3
USA (EOIR),Syrian Arab Rep.,1999,September,2
USA (EOIR),Syrian Arab Rep.,1999,October,3
USA (EOIR),Syrian Arab Rep.,1999,November,2
USA (EOIR),Syrian Arab Rep.,1999,December,3
USA (EOIR),Syrian Arab Rep.,2000,January,5
USA (EOIR),Syrian Arab Rep.,2000,March,3
USA (EOIR),Syrian Arab Rep.,2000,April,5
USA (EOIR),Syrian Arab Rep.,2000,May,1
USA (EOIR),Syrian Arab Rep.,2000,July,1
USA (EOIR),Syrian Arab Rep.,2000,August,1
USA (EOIR),Syrian Arab Rep.,2000,September,6
USA (EOIR),Syrian Arab Rep.,2000,November,1
USA (EOIR),Syrian Arab Rep.,2000,December,7
USA (EOIR),Syrian Arab Rep.,2001,January,4
USA (EOIR),Syrian Arab Rep.,2001,February,4
USA (EOIR),Syrian Arab Rep.,2001,April,1
USA (EOIR),Syrian Arab Rep.,2001,May,5
USA (EOIR),Syrian Arab Rep.,2001,June,2
USA (EOIR),Syrian Arab Rep.,2001,July,5
USA (EOIR),Syrian Arab Rep.,2001,August,4
USA (EOIR),Syrian Arab Rep.,2001,September,3
USA (EOIR),Syrian Arab Rep.,2001,October,8
USA (EOIR),Syrian Arab Rep.,2001,November,8
USA (EOIR),Syrian Arab Rep.,2001,December,10
USA (EOIR),Syrian Arab Rep.,2002,January,2
USA (EOIR),Syrian Arab Rep.,2002,February,6
USA (EOIR),Syrian Arab Rep.,2002,March,4
USA (EOIR),Syrian Arab Rep.,2002,April,8
USA (EOIR),Syrian Arab Rep.,2002,May,5
USA (EOIR),Syrian Arab Rep.,2002,June,2
USA (EOIR),Syrian Arab Rep.,2002,July,7
USA (EOIR),Syrian Arab Rep.,2002,August,9
USA (EOIR),Syrian Arab Rep.,2002,September,3
USA (EOIR),Syrian Arab Rep.,2002,October,3
USA (EOIR),Syrian Arab Rep.,2002,November,2
USA (EOIR),Syrian Arab Rep.,2002,December,2
USA (EOIR),Syrian Arab Rep.,2003,January,3
USA (EOIR),Syrian Arab Rep.,2003,February,7
USA (EOIR),Syrian Arab Rep.,2003,March,6
USA (EOIR),Syrian Arab Rep.,2003,April,11
USA (EOIR),Syrian Arab Rep.,2003,May,6
USA (EOIR),Syrian Arab Rep.,2003,June,11
USA (EOIR),Syrian Arab Rep.,2003,July,14
USA (EOIR),Syrian Arab Rep.,2003,August,13
USA (EOIR),Syrian Arab Rep.,2003,September,13
USA (EOIR),Syrian Arab Rep.,2003,October,11
USA (EOIR),Syrian Arab Rep.,2003,November,7
USA (EOIR),Syrian Arab Rep.,2003,December,7
USA (EOIR),Syrian Arab Rep.,2004,January,7
USA (EOIR),Syrian Arab Rep.,2004,February,6
USA (EOIR),Syrian Arab Rep.,2004,March,2
USA (EOIR),Syrian Arab Rep.,2004,April,4
USA (EOIR),Syrian Arab Rep.,2004,May,6
USA (EOIR),Syrian Arab Rep.,2004,June,2
USA (EOIR),Syrian Arab Rep.,2004,July,7
USA (EOIR),Syrian Arab Rep.,2004,August,2
USA (EOIR),Syrian Arab Rep.,2004,September,5
USA (EOIR),Syrian Arab Rep.,2004,October,1
USA (EOIR),Syrian Arab Rep.,2004,November,2
USA (EOIR),Syrian Arab Rep.,2004,December,2
USA (EOIR),Syrian Arab Rep.,2005,January,3
USA (EOIR),Syrian Arab Rep.,2005,February,6
USA (EOIR),Syrian Arab Rep.,2005,March,5
USA (EOIR),Syrian Arab Rep.,2005,April,6
USA (EOIR),Syrian Arab Rep.,2005,May,2
USA (EOIR),Syrian Arab Rep.,2005,June,7
USA (EOIR),Syrian Arab Rep.,2005,July,1
USA (EOIR),Syrian Arab Rep.,2005,August,3
USA (EOIR),Syrian Arab Rep.,2005,September,4
USA (EOIR),Syrian Arab Rep.,2005,October,3
USA (EOIR),Syrian Arab Rep.,2005,December,3
USA (EOIR),Syrian Arab Rep.,2006,January,6
USA (EOIR),Syrian Arab Rep.,2006,February,8
USA (EOIR),Syrian Arab Rep.,2006,March,4
USA (EOIR),Syrian Arab Rep.,2006,April,5
USA (EOIR),Syrian Arab Rep.,2006,May,2
USA (EOIR),Syrian Arab Rep.,2006,June,6
USA (EOIR),Syrian Arab Rep.,2006,July,3
USA (EOIR),Syrian Arab Rep.,2006,August,2
USA (EOIR),Syrian Arab Rep.,2006,September,3
USA (EOIR),Syrian Arab Rep.,2006,October,2
USA (EOIR),Syrian Arab Rep.,2006,November,7
USA (EOIR),Syrian Arab Rep.,2006,December,2
USA (EOIR),Syrian Arab Rep.,2007,January,3
USA (EOIR),Syrian Arab Rep.,2007,February,3
USA (EOIR),Syrian Arab Rep.,2007,March,2
USA (EOIR),Syrian Arab Rep.,2007,April,4
USA (EOIR),Syrian Arab Rep.,2007,May,1
USA (EOIR),Syrian Arab Rep.,2007,June,1
USA (EOIR),Syrian Arab Rep.,2007,July,1
USA (EOIR),Syrian Arab Rep.,2007,August,1
USA (EOIR),Syrian Arab Rep.,2007,October,3
USA (EOIR),Syrian Arab Rep.,2007,November,2
USA (EOIR),Syrian Arab Rep.,2007,December,6
USA (EOIR),Syrian Arab Rep.,2008,January,5
USA (EOIR),Syrian Arab Rep.,2008,February,1
USA (EOIR),Syrian Arab Rep.,2008,March,2
USA (EOIR),Syrian Arab Rep.,2008,April,2
USA (EOIR),Syrian Arab Rep.,2008,May,6
USA (EOIR),Syrian Arab Rep.,2008,June,3
USA (EOIR),Syrian Arab Rep.,2008,July,5
USA (EOIR),Syrian Arab Rep.,2008,August,5
USA (EOIR),Syrian Arab Rep.,2008,September,7
USA (EOIR),Syrian Arab Rep.,2008,October,5
USA (EOIR),Syrian Arab Rep.,2009,February,1
USA (EOIR),Syrian Arab Rep.,2009,March,2
USA (EOIR),Syrian Arab Rep.,2009,April,2
USA (EOIR),Syrian Arab Rep.,2009,May,2
USA (EOIR),Syrian Arab Rep.,2009,June,6
USA (EOIR),Syrian Arab Rep.,2009,September,4
USA (EOIR),Syrian Arab Rep.,2009,October,3
USA (EOIR),Syrian Arab Rep.,2009,November,3
USA (EOIR),Syrian Arab Rep.,2009,December,2
USA (EOIR),Syrian Arab Rep.,2010,January,1
USA (EOIR),Syrian Arab Rep.,2010,February,7
USA (EOIR),Syrian Arab Rep.,2010,March,3
USA (EOIR),Syrian Arab Rep.,2010,April,3
USA (EOIR),Syrian Arab Rep.,2010,May,1
USA (EOIR),Syrian Arab Rep.,2010,June,1
USA (EOIR),Syrian Arab Rep.,2010,July,1
USA (EOIR),Syrian Arab Rep.,2010,August,1
USA (EOIR),Syrian Arab Rep.,2010,September,1
USA (EOIR),Syrian Arab Rep.,2010,October,1
USA (EOIR),Syrian Arab Rep.,2010,November,1
USA (EOIR),Syrian Arab Rep.,2010,December,1
USA (EOIR),Syrian Arab Rep.,2011,January,8
USA (EOIR),Syrian Arab Rep.,2011,February,1
USA (EOIR),Syrian Arab Rep.,2011,March,1
USA (EOIR),Syrian Arab Rep.,2011,April,4
USA (EOIR),Syrian Arab Rep.,2011,May,6
USA (EOIR),Syrian Arab Rep.,2011,June,8
USA (EOIR),Syrian Arab Rep.,2011,July,4
USA (EOIR),Syrian Arab Rep.,2011,August,2
USA (EOIR),Syrian Arab Rep.,2011,September,3
USA (EOIR),Syrian Arab Rep.,2011,October,5
USA (EOIR),Syrian Arab Rep.,2011,November,10
USA (EOIR),Syrian Arab Rep.,2011,December,5
USA (EOIR),Syrian Arab Rep.,2012,January,6
USA (EOIR),Syrian Arab Rep.,2012,February,6
USA (EOIR),Syrian Arab Rep.,2012,March,8
USA (EOIR),Syrian Arab Rep.,2012,April,3
USA (EOIR),Syrian Arab Rep.,2012,May,5
USA (EOIR),Syrian Arab Rep.,2012,June,6
USA (EOIR),Syrian Arab Rep.,2012,July,2
USA (EOIR),Syrian Arab Rep.,2012,August,5
USA (EOIR),Syrian Arab Rep.,2012,September,2
USA (EOIR),Syrian Arab Rep.,2012,October,7
USA (EOIR),Syrian Arab Rep.,2012,November,4
USA (EOIR),Syrian Arab Rep.,2012,December,3
USA (EOIR),Syrian Arab Rep.,2013,January,4
USA (EOIR),Syrian Arab Rep.,2013,February,2
USA (EOIR),Syrian Arab Rep.,2013,March,5
USA (EOIR),Syrian Arab Rep.,2013,April,8
USA (EOIR),Syrian Arab Rep.,2013,May,8
USA (EOIR),Syrian Arab Rep.,2013,June,11
USA (EOIR),Syrian Arab Rep.,2013,July,11
USA (EOIR),Syrian Arab Rep.,2013,August,20
USA (EOIR),Syrian Arab Rep.,2013,September,16
USA (EOIR),Syrian Arab Rep.,2013,October,8
USA (EOIR),Syrian Arab Rep.,2013,November,14
USA (EOIR),Syrian Arab Rep.,2013,December,8
USA (EOIR),Syrian Arab Rep.,2014,January,19
USA (EOIR),Syrian Arab Rep.,2014,February,22
USA (EOIR),Syrian Arab Rep.,2014,March,9
USA (EOIR),Syrian Arab Rep.,2014,April,11
USA (EOIR),Syrian Arab Rep.,2014,May,9
USA (EOIR),Syrian Arab Rep.,2014,June,8
USA (EOIR),Syrian Arab Rep.,2014,July,12
USA (EOIR),Syrian Arab Rep.,2014,August,10
USA (EOIR),Syrian Arab Rep.,2014,September,6
USA (EOIR),Syrian Arab Rep.,2014,October,15
USA (EOIR),Syrian Arab Rep.,2014,November,16
USA (EOIR),Syrian Arab Rep.,2014,December,4
USA (EOIR),Syrian Arab Rep.,2015,January,8
USA (EOIR),Syrian Arab Rep.,2015,February,8
USA (EOIR),Syrian Arab Rep.,2015,March,4
USA (EOIR),Syrian Arab Rep.,2015,April,5
USA (EOIR),Syrian Arab Rep.,2015,May,12
USA (EOIR),Syrian Arab Rep.,2015,June,12
USA (EOIR),Syrian Arab Rep.,2015,July,10
USA (EOIR),Syrian Arab Rep.,2015,September,4
USA (EOIR),Syrian Arab Rep.,2015,October,18
USA (EOIR),Syrian Arab Rep.,2015,November,14
USA (EOIR),Syrian Arab Rep.,2015,December,14
USA (EOIR),Syrian Arab Rep.,2016,January,17
USA (EOIR),Syrian Arab Rep.,2016,February,12
USA (EOIR),Syrian Arab Rep.,2016,March,4
USA (EOIR),Syrian Arab Rep.,2016,April,16
USA (EOIR),Syrian Arab Rep.,2016,May,7
USA (EOIR),Syrian Arab Rep.,2016,June,8
USA (EOIR),Syrian Arab Rep.,2016,July,14
USA (EOIR),Syrian Arab Rep.,2016,August,17
USA (EOIR),Syrian Arab Rep.,2016,September,19
USA (EOIR),Syrian Arab Rep.,2016,October,10
USA (EOIR),Syrian Arab Rep.,2016,November,19
USA (EOIR),Syrian Arab Rep.,2016,December,13
USA (EOIR),Syrian Arab Rep.,2017,January,8
USA (EOIR),Syrian Arab Rep.,2017,February,12
USA (EOIR),Syrian Arab Rep.,2017,March,14
USA (EOIR),Syrian Arab Rep.,2017,April,17
USA (EOIR),Syrian Arab Rep.,2017,May,17
USA (EOIR),Syrian Arab Rep.,2017,June,8
USA (EOIR),Syrian Arab Rep.,2017,July,7
USA (EOIR),Syrian Arab Rep.,2017,August,6
USA (EOIR),Syrian Arab Rep.,2017,September,5
USA (EOIR),Syrian Arab Rep.,2017,October,8
USA (EOIR),Syrian Arab Rep.,2017,November,10
USA (EOIR),Syrian Arab Rep.,2018,January,6
USA (EOIR),Syrian Arab Rep.,2018,February,8
USA (EOIR),Syrian Arab Rep.,2018,March,*
USA (EOIR),Myanmar,1999,January,1
USA (EOIR),Myanmar,1999,March,2
USA (EOIR),Myanmar,1999,May,3
USA (EOIR),Myanmar,1999,July,3
USA (EOIR),Myanmar,1999,August,5
USA (EOIR),Myanmar,1999,September,4
USA (EOIR),Myanmar,1999,November,3
USA (EOIR),Myanmar,1999,December,5
USA (EOIR),Myanmar,2000,January,2
USA (EOIR),Myanmar,2000,February,1
USA (EOIR),Myanmar,2000,March,5
USA (EOIR),Myanmar,2000,April,6
USA (EOIR),Myanmar,2000,May,5
USA (EOIR),Myanmar,2000,June,2
USA (EOIR),Myanmar,2000,July,4
USA (EOIR),Myanmar,2000,August,8
USA (EOIR),Myanmar,2000,September,1
USA (EOIR),Myanmar,2000,October,9
USA (EOIR),Myanmar,2000,November,2
USA (EOIR),Myanmar,2000,December,11
USA (EOIR),Myanmar,2001,January,27
USA (EOIR),Myanmar,2001,February,30
USA (EOIR),Myanmar,2001,March,12
USA (EOIR),Myanmar,2001,April,21
USA (EOIR),Myanmar,2001,May,2
USA (EOIR),Myanmar,2001,June,2
USA (EOIR),Myanmar,2001,July,4
USA (EOIR),Myanmar,2001,August,3
USA (EOIR),Myanmar,2001,September,5
USA (EOIR),Myanmar,2001,October,21
USA (EOIR),Myanmar,2001,November,3
USA (EOIR),Myanmar,2001,December,3
USA (EOIR),Myanmar,2002,January,1
USA (EOIR),Myanmar,2002,February,4
USA (EOIR),Myanmar,2002,March,7
USA (EOIR),Myanmar,2002,April,10
USA (EOIR),Myanmar,2002,May,2
USA (EOIR),Myanmar,2002,June,3
USA (EOIR),Myanmar,2002,July,8
